,bulbasaur,ivysaur,venusaur,charmander,charmeleon,charizard,squirtle,wartortle,blastoise,caterpie,metapod,butterfree,weedle,kakuna,beedrill,pidgey,pidgeotto,pidgeot,rattata,raticate,spearow,fearow,ekans,arbok,pikachu,raichu,sandshrew,sandslash,nidoran_f,nidorina,nidoqueen,nidoran_m,nidorino,nidoking,clefairy,clefable,vulpix,ninetales,jigglypuff,wigglytuff,zubat,golbat,oddish,gloom,vileplume,paras,parasect,venonat,venomoth,diglett,dugtrio,meowth,persian,psyduck,golduck,mankey,primeape,growlithe,arcanine,poliwag,poliwhirl,poliwrath,abra,kadabra,alakazam,machop,machoke,machamp,bellsprout,weepinbell,victreebel,tentacool,tentacruel,geodude,graveler,golem,ponyta,rapidash,slowpoke,slowbro,magnemite,magneton,farfetchd,doduo,dodrio,seel,dewgong,grimer,muk,shellder,cloyster,gastly,haunter,gengar,onix,drowzee,hypno,krabby,kingler,voltorb,electrode,exeggcute,exeggcutor,cubone,marowak,hitmonlee,hitmonchan,lickitung,koffing,weezing,rhyhorn,rhydon,chansey,tangela,kangaskhan,horsea,seadra,goldeen,seaking,staryu,starmie,mr. mime,scyther,jynx,electabuzz,magmar,pinsir,tauros,magikarp,gyarados,lapras,ditto,eevee,vaporeon,jolteon,flareon,porygon,omanyte,omastar,kabuto,kabutops,aerodactyl,snorlax,articuno,zapdos,moltres,dratini,dragonair,dragonite,mewtwo,mew
cubone,0.06,0.0,0.0,1.0,1.0,0.07,0.01,0.0,0.0,1.0,1.0,0.57,1.0,1.0,0.65,1.0,0.95,0.26,0.31,0.01,0.9,0.12,1.0,0.75,1.0,0.8,0.92,0.72,0.25,0.3,0.0,0.92,0.17,0.0,0.01,0.0,0.82,0.06,0.04,0.0,1.0,0.24,0.3,0.0,0.0,1.0,0.9,0.06,0.28,0.98,0.82,0.16,0.0,0.0,0.0,0.71,0.06,0.5,0.31,0.0,0.0,0.0,0.0,0.54,0.0,0.36,0.09,0.0,0.04,0.0,0.0,0.07,0.05,1.0,0.9,0.92,0.25,0.2,0.0,0.0,1.0,0.94,0.78,0.6,0.13,0.0,0.0,1.0,0.27,0.0,0.0,1.0,1.0,0.83,1.0,0.46,0.0,0.0,0.0,1.0,0.95,0.0,0.04,0.19,0.25,0.8,0.06,0.0,0.78,0.03,1.0,0.16,0.0,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.76,0.0,0.85,0.33,0.13,0.0,1.0,0.0,0.0,0.92,0.39,0.0,0.87,0.03,0.0,0.02,0.0,0.15,0.02,0.23,0.0,0.0,0.04,0.0,0.25,0.0,0.04,0.0,0.0
marowak,0.03,0.0,0.0,1.0,1.0,0.78,0.79,0.06,0.01,1.0,1.0,0.96,1.0,1.0,0.77,1.0,1.0,0.11,0.61,0.25,1.0,0.18,1.0,0.93,1.0,1.0,1.0,0.83,1.0,0.36,0.04,0.96,0.87,0.02,0.04,0.01,0.88,0.61,0.67,0.0,1.0,0.53,0.68,0.3,0.0,1.0,0.99,0.09,0.6,1.0,0.98,0.62,0.0,0.23,0.01,0.93,0.15,0.96,0.24,0.24,0.05,0.02,0.0,0.86,0.03,0.91,0.14,0.05,0.4,0.0,0.0,0.1,0.01,1.0,1.0,0.92,0.79,0.37,0.24,0.0,1.0,0.98,0.81,0.99,0.2,0.14,0.0,1.0,0.91,0.2,0.0,1.0,1.0,1.0,1.0,0.95,0.0,0.05,0.0,1.0,1.0,0.08,0.04,0.85,0.18,0.91,0.06,0.04,1.0,0.52,1.0,0.91,0.0,0.6,0.0,0.26,0.0,0.21,0.02,0.15,0.02,0.34,0.95,0.01,1.0,0.87,0.7,0.01,1.0,0.0,0.0,1.0,0.68,0.0,1.0,0.67,0.02,0.39,0.03,0.71,0.21,0.57,0.0,0.0,0.08,0.03,0.22,0.16,0.02,0.0,0.0
hitmonlee,0.25,0.08,0.0,1.0,0.36,0.0,0.32,0.0,0.01,1.0,1.0,0.0,1.0,1.0,0.06,0.19,0.01,0.0,0.91,0.1,0.12,0.0,0.94,0.04,0.81,0.0,0.05,0.0,0.57,0.24,0.0,0.93,0.23,0.0,0.96,0.27,0.3,0.0,1.0,0.81,1.0,0.0,0.55,0.29,0.0,0.78,0.01,0.0,0.0,0.63,0.01,0.01,0.01,0.59,0.0,1.0,0.0,0.09,0.0,0.4,0.12,0.0,0.07,0.0,0.0,0.52,0.1,0.0,0.49,0.03,0.0,0.33,0.0,0.91,0.84,0.64,0.01,0.01,0.0,0.0,0.91,0.06,0.04,0.11,0.0,0.0,0.16,0.58,0.0,0.28,0.19,0.0,0.0,0.0,0.96,0.0,0.0,0.18,0.0,0.56,0.02,0.59,0.0,0.14,0.13,0.1,0.17,0.4,0.12,0.0,0.89,0.84,0.93,0.02,0.33,0.03,0.0,0.38,0.01,0.04,0.0,0.1,0.0,0.21,0.0,0.02,0.0,0.06,1.0,0.0,0.26,1.0,0.91,0.01,0.0,0.08,0.75,0.65,0.5,0.89,0.19,0.05,0.26,0.0,0.0,0.0,0.94,0.03,0.0,0.0,0.0
hitmonchan,0.29,0.02,0.0,1.0,0.28,0.0,0.91,0.09,0.01,1.0,1.0,0.01,1.0,1.0,0.85,0.88,0.17,0.01,0.98,0.82,0.93,0.0,1.0,0.17,1.0,0.09,1.0,0.28,0.93,0.35,0.0,1.0,0.65,0.0,0.97,0.73,0.84,0.0,1.0,0.93,1.0,0.08,1.0,0.94,0.13,1.0,0.94,0.2,0.0,1.0,0.17,0.97,0.52,0.89,0.03,1.0,0.28,0.42,0.01,1.0,0.16,0.11,0.59,0.0,0.0,0.92,0.56,0.22,0.13,0.01,0.0,0.05,0.01,1.0,0.9,0.49,0.12,0.02,0.04,0.0,1.0,0.48,0.23,0.87,0.0,0.07,0.05,0.97,0.08,0.93,0.03,0.09,0.0,0.0,1.0,0.0,0.0,1.0,0.28,1.0,0.23,1.0,0.0,0.95,0.89,0.78,0.24,0.78,0.25,0.07,0.97,0.52,0.96,0.17,0.67,0.37,0.03,0.89,0.03,0.06,0.02,0.64,0.03,0.05,0.22,0.09,0.01,0.29,1.0,0.11,0.03,1.0,0.99,0.02,0.65,0.03,0.67,0.12,0.01,1.0,0.0,0.04,0.72,0.0,0.0,0.0,0.87,0.16,0.13,0.0,0.0
lickitung,0.8,0.74,0.01,1.0,1.0,0.32,0.99,0.95,0.23,1.0,1.0,0.98,1.0,1.0,0.85,1.0,0.91,0.46,1.0,0.34,1.0,0.48,1.0,0.65,1.0,0.84,1.0,0.86,1.0,1.0,0.71,1.0,1.0,0.81,0.44,0.0,0.89,0.16,1.0,0.29,1.0,0.91,1.0,0.99,0.5,1.0,0.99,1.0,0.74,1.0,0.93,0.76,0.01,1.0,0.28,0.99,0.37,0.84,0.1,1.0,1.0,0.34,0.08,0.25,0.04,0.9,0.7,0.02,0.85,0.65,0.01,0.23,0.05,1.0,1.0,1.0,0.76,0.08,1.0,0.47,1.0,0.83,0.83,0.98,0.12,0.83,0.08,1.0,0.82,1.0,0.19,1.0,1.0,0.95,1.0,0.89,0.0,1.0,0.38,1.0,0.93,1.0,0.06,1.0,0.97,0.58,0.24,0.43,0.89,0.18,1.0,1.0,0.0,0.68,0.83,0.96,0.32,1.0,0.25,0.98,0.27,0.27,0.84,0.28,0.89,0.31,0.67,0.14,1.0,0.8,0.02,1.0,0.76,0.3,1.0,0.37,0.16,0.7,0.09,1.0,0.6,0.89,0.04,0.01,0.05,0.0,0.96,0.93,0.72,0.0,0.0
koffing,1.0,0.95,0.18,1.0,0.11,0.0,0.79,0.26,0.0,1.0,1.0,0.04,1.0,1.0,0.59,1.0,0.98,0.16,0.59,0.33,1.0,0.16,0.42,0.0,0.98,0.03,0.02,0.01,0.61,0.18,0.0,0.75,0.12,0.0,0.13,0.01,0.83,0.06,0.97,0.08,1.0,0.28,1.0,0.99,0.19,0.99,0.96,0.56,0.0,0.06,0.0,0.65,0.0,0.75,0.0,0.04,0.0,0.0,0.0,1.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.85,0.03,0.06,0.07,0.01,0.0,0.0,0.05,0.0,1.0,0.08,0.93,0.0,0.29,0.82,0.25,0.43,0.12,0.93,0.03,0.97,0.08,0.84,0.29,0.0,0.0,0.0,0.0,1.0,0.33,0.99,0.17,1.0,0.05,0.0,0.0,0.88,0.73,0.18,0.27,0.02,0.0,0.0,0.0,0.4,0.0,0.86,0.23,0.82,0.16,0.76,0.27,0.2,0.5,0.52,0.03,0.0,0.04,0.0,1.0,0.32,0.05,0.99,0.48,0.24,0.07,0.02,0.0,0.14,0.1,1.0,0.06,0.33,0.0,0.13,0.0,0.0,0.51,0.06,0.0,0.0,0.0
weezing,1.0,1.0,0.9,1.0,1.0,0.34,1.0,1.0,0.31,1.0,1.0,0.55,1.0,1.0,0.97,1.0,1.0,0.75,0.85,0.66,1.0,0.41,0.95,0.12,1.0,0.72,0.75,0.6,1.0,0.93,0.0,1.0,0.8,0.0,0.91,0.25,0.99,0.73,1.0,0.89,1.0,0.99,1.0,1.0,0.96,1.0,0.99,1.0,0.14,0.34,0.0,0.98,0.16,1.0,0.55,0.54,0.05,0.73,0.0,1.0,0.74,0.76,0.19,0.29,0.05,0.93,0.4,0.09,1.0,1.0,0.59,0.92,0.73,0.13,0.01,0.0,0.74,0.42,1.0,0.89,1.0,0.44,1.0,1.0,0.21,1.0,0.77,1.0,0.75,1.0,0.9,1.0,0.91,0.13,0.1,0.04,0.0,1.0,0.63,1.0,0.75,1.0,0.67,0.94,0.5,1.0,0.98,0.83,0.98,0.4,0.02,0.0,0.0,0.98,0.09,1.0,1.0,1.0,0.74,0.99,0.79,0.86,0.99,0.96,0.67,0.42,0.76,0.04,1.0,0.79,0.75,1.0,0.93,0.9,0.65,0.34,0.63,1.0,1.0,1.0,1.0,0.98,0.01,0.46,0.03,0.06,1.0,0.94,0.15,0.0,0.0
rhyhorn,0.01,0.0,0.0,1.0,1.0,0.98,0.0,0.01,0.0,1.0,1.0,0.0,1.0,1.0,0.01,1.0,1.0,0.73,0.0,0.01,1.0,0.93,1.0,0.88,1.0,1.0,0.0,0.0,0.92,0.25,0.0,0.9,0.73,0.0,0.0,0.0,1.0,0.71,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.05,0.0,1.0,0.05,0.05,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96,0.04,0.03,1.0,0.89,0.0,0.0,1.0,1.0,1.0,1.0,0.73,0.0,0.0,1.0,0.07,0.0,0.0,0.79,0.19,0.0,0.72,0.02,0.0,0.05,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.14,0.0,0.0,1.0,0.99,0.05,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,1.0,1.0,0.29,0.0,1.0,0.01,0.0,1.0,0.98,0.0,1.0,0.9,0.0,0.01,0.0,0.1,0.0,0.64,0.0,0.0,0.01,0.71,0.0,0.0,0.0,0.0,0.0
rhydon,0.04,0.0,0.0,1.0,1.0,0.95,0.05,0.0,0.01,1.0,1.0,0.0,1.0,1.0,0.56,1.0,1.0,0.98,0.64,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.76,0.07,0.98,0.9,0.0,1.0,0.85,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.71,0.02,0.05,0.0,0.0,0.85,0.27,0.02,0.0,0.94,0.24,0.0,0.0,0.04,0.02,0.27,0.0,1.0,0.95,0.02,0.02,0.01,0.0,0.16,0.0,0.68,0.0,0.0,0.01,0.0,0.0,0.01,0.0,1.0,1.0,0.07,1.0,1.0,0.03,0.0,1.0,1.0,1.0,1.0,0.99,0.0,0.0,1.0,0.96,0.0,0.0,0.79,0.78,0.76,1.0,0.49,0.05,0.17,0.04,1.0,1.0,0.0,0.0,0.72,0.02,0.18,0.51,0.0,1.0,1.0,1.0,0.05,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.06,0.0,0.0,1.0,0.0,1.0,1.0,0.77,0.0,1.0,0.05,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.04,0.0,0.05,0.01,1.0,0.0,0.0,0.98,0.97,0.08,0.0,0.0,0.0,0.0
chansey,1.0,1.0,1.0,0.12,0.0,0.13,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,0.98,0.98,0.98,0.22,1.0,0.84,0.97,0.44,0.93,0.34,0.47,0.06,0.99,0.54,1.0,0.93,1.0,0.99,0.95,1.0,1.0,0.99,0.99,0.4,1.0,1.0,0.99,0.66,0.99,0.99,0.75,0.98,1.0,0.99,0.7,0.99,0.9,0.12,0.0,1.0,1.0,0.77,0.46,1.0,0.72,1.0,1.0,1.0,0.98,0.3,0.1,1.0,1.0,0.03,1.0,1.0,1.0,1.0,0.99,1.0,1.0,1.0,0.95,0.55,1.0,1.0,0.98,0.18,0.91,0.81,0.63,1.0,0.93,1.0,1.0,1.0,1.0,0.83,0.62,0.01,1.0,0.97,0.02,1.0,1.0,0.98,0.48,1.0,0.28,1.0,1.0,0.11,0.02,1.0,1.0,1.0,1.0,1.0,0.42,0.83,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.26,0.59,0.94,0.07,0.74,0.78,1.0,1.0,1.0,0.85,1.0,0.51,0.97,0.22,0.41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.72,0.37,0.88,1.0,1.0,1.0,0.17,0.91
tangela,1.0,1.0,0.19,0.18,0.06,0.03,0.7,0.33,0.76,1.0,1.0,0.89,1.0,1.0,0.87,0.93,0.63,0.03,0.97,0.33,0.65,0.0,1.0,0.46,1.0,0.82,0.96,1.0,0.75,0.34,0.0,0.98,0.32,0.03,0.74,0.0,0.89,0.0,0.98,0.19,1.0,0.29,1.0,1.0,0.62,1.0,0.52,1.0,0.47,1.0,1.0,0.98,0.21,0.84,0.84,1.0,0.86,0.17,0.02,1.0,0.21,0.92,0.74,1.0,0.93,0.95,0.37,0.14,1.0,1.0,0.08,0.17,0.02,1.0,1.0,1.0,0.08,0.05,1.0,0.93,1.0,0.28,0.2,0.12,0.0,0.4,0.12,0.82,0.12,0.77,0.0,0.82,0.03,0.0,1.0,1.0,0.28,0.88,0.07,1.0,0.8,1.0,0.1,0.45,0.34,0.96,0.82,0.33,0.68,0.0,1.0,1.0,0.13,0.3,0.02,0.06,0.0,0.28,0.87,0.22,0.02,0.87,0.52,0.19,0.84,0.09,0.03,0.01,1.0,0.01,0.1,1.0,0.99,0.84,0.81,0.0,0.18,1.0,1.0,1.0,0.94,0.28,0.02,0.0,0.0,0.0,0.95,0.18,0.0,0.0,0.0
kangaskhan,0.95,0.29,0.15,1.0,1.0,0.96,1.0,0.91,0.52,1.0,1.0,1.0,1.0,1.0,0.96,1.0,1.0,0.55,1.0,0.17,0.99,0.59,1.0,1.0,1.0,0.92,1.0,0.97,1.0,1.0,0.69,1.0,1.0,0.71,0.39,0.03,1.0,0.73,0.94,0.25,1.0,0.66,1.0,1.0,0.93,1.0,0.98,1.0,0.83,1.0,0.97,0.68,0.0,1.0,0.47,0.97,0.13,1.0,0.31,1.0,0.73,0.64,0.0,0.37,0.08,0.93,0.74,0.35,0.89,0.45,0.16,0.63,0.02,1.0,1.0,1.0,0.39,0.46,1.0,0.65,1.0,1.0,0.97,0.97,0.43,0.92,0.23,1.0,0.99,1.0,0.45,1.0,1.0,0.98,1.0,0.93,0.06,1.0,0.8,1.0,1.0,1.0,0.5,0.99,1.0,0.74,0.45,0.24,1.0,0.91,1.0,1.0,0.0,0.97,0.3,0.99,0.57,1.0,0.49,0.89,0.19,0.39,0.95,0.24,0.85,0.39,0.96,0.03,1.0,0.8,0.01,1.0,0.62,0.12,1.0,0.82,0.08,0.95,0.3,1.0,1.0,0.57,0.01,0.08,0.3,0.34,0.99,0.78,0.87,0.0,0.0
horsea,0.32,0.0,0.0,0.98,0.94,0.09,0.44,0.0,0.0,1.0,1.0,0.66,1.0,1.0,0.07,1.0,0.7,0.19,0.75,0.09,0.96,0.07,0.99,0.03,0.4,0.0,1.0,0.1,0.77,0.1,0.03,0.85,0.0,0.06,0.17,0.0,1.0,0.73,0.73,0.03,1.0,0.25,0.79,0.71,0.09,0.99,0.87,0.49,0.0,1.0,0.14,0.25,0.0,0.44,0.0,0.63,0.0,0.97,0.2,0.44,0.0,0.0,0.93,0.51,0.02,0.8,0.84,0.03,0.36,0.25,0.0,0.62,0.0,1.0,1.0,0.96,0.86,0.13,0.0,0.0,0.0,0.0,0.07,0.89,0.01,0.35,0.0,0.43,0.01,0.01,0.0,0.0,0.0,0.0,1.0,0.79,0.01,0.0,0.0,0.0,0.0,0.12,0.26,0.99,0.79,0.94,0.68,0.0,0.15,0.0,0.98,0.94,0.0,0.69,0.06,0.19,0.0,0.04,0.0,0.0,0.0,0.0,0.71,0.04,0.0,0.22,0.0,0.0,1.0,0.0,0.0,0.98,0.35,0.0,0.0,0.2,0.02,0.98,0.35,0.72,0.05,0.17,0.0,0.0,0.0,0.1,0.93,0.02,0.08,0.0,0.0
seadra,0.96,0.87,0.48,1.0,0.99,0.79,1.0,1.0,0.25,1.0,1.0,0.98,1.0,1.0,0.94,1.0,0.99,0.51,1.0,0.64,1.0,0.25,1.0,0.68,0.21,0.24,1.0,0.98,0.98,0.72,0.87,0.97,0.67,0.48,0.79,0.03,1.0,0.84,0.99,0.7,1.0,0.64,0.83,0.73,0.77,1.0,0.95,0.87,0.36,1.0,0.98,0.83,0.16,1.0,0.09,0.98,0.16,1.0,0.58,0.99,0.95,0.17,1.0,1.0,0.93,1.0,0.95,0.69,0.91,0.87,0.51,1.0,0.15,1.0,1.0,0.96,1.0,0.9,0.98,0.06,0.69,0.02,1.0,0.99,0.41,1.0,0.34,0.91,0.3,0.99,0.1,0.26,0.0,0.0,1.0,1.0,0.36,0.94,0.14,0.11,0.0,0.85,0.74,1.0,1.0,0.99,0.98,0.72,0.73,0.03,1.0,0.99,0.0,1.0,0.33,1.0,0.41,1.0,0.53,0.59,0.0,0.03,0.9,0.9,0.23,0.9,0.0,0.08,1.0,0.01,0.0,1.0,0.98,0.56,0.0,0.64,0.5,1.0,0.83,0.99,0.91,0.55,0.29,0.02,0.0,0.34,1.0,0.93,0.99,0.0,0.0
goldeen,0.37,0.14,0.02,1.0,1.0,0.0,0.96,0.25,0.0,1.0,1.0,0.66,1.0,1.0,0.03,0.94,0.78,0.06,0.74,0.21,0.93,0.16,0.91,0.01,0.01,0.0,0.97,0.12,0.19,0.02,0.0,0.14,0.0,0.0,0.01,0.0,1.0,0.49,0.82,0.0,1.0,0.05,0.73,0.16,0.0,0.95,0.81,0.16,0.01,0.98,0.14,0.0,0.0,0.96,0.0,0.11,0.0,1.0,0.13,0.91,0.01,0.0,0.87,0.35,0.0,0.79,0.32,0.01,0.41,0.08,0.0,0.96,0.0,1.0,1.0,1.0,0.72,0.14,0.33,0.0,0.0,0.0,0.79,0.62,0.02,1.0,0.0,0.14,0.0,0.31,0.0,0.0,0.0,0.0,1.0,0.52,0.0,0.12,0.0,0.0,0.0,0.12,0.07,1.0,0.85,0.63,0.11,0.0,0.18,0.0,1.0,1.0,0.0,0.7,0.0,0.97,0.0,0.32,0.0,0.0,0.0,0.0,0.68,0.33,0.0,0.28,0.0,0.0,1.0,0.0,0.0,0.98,0.16,0.0,0.0,0.05,0.0,1.0,0.19,1.0,0.0,0.23,0.0,0.0,0.0,0.01,0.67,0.1,0.05,0.0,0.0
seaking,0.84,0.92,0.1,1.0,1.0,0.84,1.0,0.99,0.06,1.0,1.0,0.72,1.0,1.0,0.84,0.99,0.94,0.32,1.0,0.8,0.98,0.23,1.0,0.71,0.87,0.58,1.0,0.96,0.99,0.77,0.65,0.99,0.98,0.72,0.92,0.32,1.0,0.89,0.99,0.7,1.0,0.79,0.85,0.77,0.73,1.0,0.98,0.96,0.01,1.0,0.85,0.9,0.6,1.0,0.15,0.89,0.59,1.0,0.72,0.99,1.0,0.07,1.0,1.0,0.92,0.99,0.93,0.76,0.86,0.9,0.11,1.0,0.35,1.0,1.0,1.0,0.99,0.78,1.0,0.3,0.75,0.0,0.87,0.96,0.17,1.0,0.27,0.99,0.72,1.0,0.01,0.0,0.0,0.0,1.0,1.0,0.74,1.0,0.42,0.08,0.06,0.8,0.0,1.0,0.96,1.0,0.98,0.69,0.83,0.18,1.0,1.0,0.0,0.19,0.53,1.0,0.57,1.0,0.26,0.69,0.0,0.11,0.4,0.95,0.59,0.76,0.01,0.08,1.0,0.0,0.01,1.0,0.94,0.38,0.16,1.0,0.81,1.0,0.87,1.0,0.04,0.63,0.22,0.09,0.0,0.25,1.0,0.63,0.32,0.0,0.0
staryu,0.37,0.22,0.03,0.99,0.96,0.1,1.0,1.0,0.42,1.0,1.0,0.97,1.0,1.0,0.26,0.98,0.78,0.04,0.86,0.12,0.99,0.01,0.98,0.31,0.33,0.0,0.99,0.83,0.74,0.22,0.72,0.88,0.2,0.24,0.2,0.0,1.0,0.47,0.7,0.01,1.0,0.14,0.79,0.73,0.14,0.99,0.83,0.53,0.02,0.97,0.19,0.32,0.0,1.0,0.09,0.94,0.0,0.99,0.16,0.97,0.78,0.39,0.92,0.48,0.0,0.84,0.49,0.07,0.46,0.26,0.02,1.0,0.0,1.0,1.0,0.94,0.88,0.22,1.0,0.37,0.0,0.0,0.82,0.99,0.02,1.0,0.4,0.45,0.0,1.0,0.84,0.1,0.0,0.0,1.0,0.57,0.0,1.0,0.44,0.0,0.0,0.14,0.33,1.0,0.83,0.97,0.93,0.02,0.23,0.01,0.99,0.96,0.0,0.77,0.04,1.0,0.02,1.0,0.36,0.15,0.0,0.0,0.18,0.0,0.0,0.21,0.0,0.0,1.0,0.84,0.04,0.94,0.23,0.21,0.0,0.22,0.03,1.0,0.41,1.0,1.0,0.19,0.0,0.01,0.0,0.06,0.93,0.73,0.74,0.0,0.0
starmie,0.98,0.9,0.84,1.0,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.97,1.0,1.0,0.78,0.98,0.87,1.0,0.81,1.0,0.77,0.75,0.63,1.0,0.99,0.98,0.77,0.92,1.0,0.89,0.89,0.9,0.43,1.0,1.0,0.99,0.71,1.0,0.94,0.91,0.82,0.79,1.0,0.97,0.95,0.76,1.0,0.98,0.99,0.34,1.0,1.0,1.0,0.82,1.0,0.94,1.0,1.0,1.0,1.0,1.0,0.85,1.0,0.98,0.93,0.94,0.84,0.82,1.0,0.82,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.84,0.27,0.99,1.0,0.91,1.0,0.9,1.0,0.62,1.0,1.0,0.37,0.18,0.06,1.0,1.0,0.66,1.0,0.94,0.78,0.0,0.88,0.75,1.0,1.0,1.0,0.98,0.78,0.67,0.26,1.0,1.0,0.0,1.0,0.86,1.0,1.0,1.0,1.0,1.0,0.15,0.77,0.9,0.97,0.55,1.0,0.21,0.61,1.0,0.9,0.45,1.0,0.98,0.89,0.1,0.89,0.79,1.0,0.97,1.0,1.0,0.34,0.4,0.82,0.15,0.84,1.0,0.96,0.96,0.0,0.02
mr. mime,0.88,0.78,0.0,0.96,0.79,0.15,1.0,1.0,0.93,1.0,1.0,1.0,1.0,1.0,0.35,1.0,0.9,0.16,1.0,0.03,1.0,0.23,0.98,0.12,0.99,0.4,0.38,0.98,0.99,0.75,0.24,1.0,0.95,0.4,0.91,0.33,0.96,0.19,1.0,0.78,1.0,0.25,0.99,0.76,0.03,0.94,0.06,0.94,0.02,0.82,0.09,0.16,0.0,1.0,0.79,0.98,0.09,0.71,0.01,1.0,1.0,0.87,0.8,1.0,0.25,0.99,0.9,0.01,1.0,0.78,0.04,1.0,0.08,1.0,1.0,1.0,0.3,0.01,1.0,1.0,0.99,0.39,1.0,1.0,0.03,1.0,0.44,0.98,0.27,1.0,0.86,1.0,0.94,0.16,1.0,0.98,0.03,1.0,1.0,0.94,0.09,0.9,0.0,0.93,0.71,0.92,0.34,0.7,0.76,0.11,1.0,1.0,0.67,0.15,0.35,1.0,0.94,1.0,0.95,1.0,0.32,0.3,0.89,0.38,0.48,0.08,0.0,0.13,1.0,1.0,0.46,1.0,0.5,0.29,0.46,0.23,0.58,1.0,1.0,1.0,1.0,0.99,0.48,0.43,0.0,0.09,0.99,0.87,0.08,0.0,0.0
scyther,1.0,1.0,0.44,0.9,0.03,0.01,0.32,0.53,0.03,1.0,1.0,1.0,1.0,1.0,0.96,1.0,0.79,0.07,1.0,0.38,1.0,0.79,0.88,0.86,1.0,0.0,0.65,0.02,0.27,0.85,0.05,0.95,0.45,0.17,0.54,0.14,0.24,0.02,0.99,0.3,1.0,0.93,1.0,1.0,0.57,1.0,0.94,1.0,1.0,1.0,0.8,1.0,0.0,0.46,0.14,0.91,0.4,0.65,0.0,1.0,0.87,0.01,1.0,1.0,1.0,0.7,0.29,0.09,1.0,1.0,0.92,0.68,0.08,0.09,0.0,0.0,0.02,0.01,0.28,0.07,0.0,0.0,1.0,0.8,0.77,0.52,0.01,0.97,0.08,0.07,0.0,0.02,0.0,0.0,0.0,1.0,0.96,0.51,0.02,0.68,0.0,1.0,0.21,0.21,0.06,1.0,0.98,0.19,0.57,0.02,0.0,0.0,0.4,0.43,0.08,0.33,0.1,0.41,0.6,0.79,0.03,0.19,0.0,0.12,0.0,0.07,0.05,0.08,1.0,0.22,0.0,1.0,0.99,0.0,0.0,0.1,0.91,0.59,0.0,0.82,0.59,0.19,0.13,0.0,0.0,0.01,0.93,0.74,0.01,0.0,0.06
jynx,1.0,1.0,0.99,0.78,0.38,0.59,0.89,0.33,0.02,1.0,1.0,1.0,1.0,1.0,0.38,0.99,0.96,0.94,0.79,0.01,0.99,0.11,0.82,0.28,0.96,0.16,1.0,1.0,0.92,0.94,0.92,1.0,0.65,0.98,0.94,0.3,0.77,0.0,1.0,0.86,1.0,0.98,1.0,0.99,0.77,1.0,1.0,0.97,0.33,0.99,0.9,0.81,0.0,0.92,0.04,0.98,0.01,0.44,0.0,0.99,0.67,0.0,1.0,0.98,0.08,0.99,0.92,0.58,1.0,1.0,0.99,0.99,0.02,1.0,1.0,1.0,0.42,0.02,0.35,0.01,0.98,0.1,0.99,0.99,0.13,0.97,0.14,0.98,0.5,0.61,0.0,1.0,0.84,0.03,1.0,0.92,0.23,0.97,0.37,0.94,0.03,1.0,0.85,1.0,1.0,0.75,0.91,0.75,0.41,0.03,1.0,1.0,0.07,0.84,0.81,0.89,0.07,0.72,0.01,0.95,0.01,0.65,0.86,0.33,0.19,0.24,0.0,0.16,1.0,0.14,0.05,0.94,0.24,0.0,0.43,0.05,0.24,0.8,0.0,0.31,0.01,0.92,0.28,0.12,0.28,0.36,1.0,0.99,0.99,0.0,0.01
